Update,Avg_Reward,Avg_Ep_Length,Miss_Dist_m,Impact_Speed_ms,Policy_Loss,Value_Loss,Stage,Success_Rate,Entropy,KL,Time,Succ_S0,Succ_S1,Succ_S2,Succ_S3
280,101.44347381591797,574.8771929824561,20.014434814453125,1.772775411605835,0.003760560415685177,0.030742734670639038,1,0.7324561403508771,-2.982783794403076,0.003657307242974639,1683.0450990200043,0.9830508474576272,0.6449704142011834,0.0,0.0
290,104.80500793457031,590.4144144144144,18.879077911376953,1.6345906257629395,0.0033490555360913277,0.02544807270169258,1,0.7387387387387387,-2.979680061340332,0.002933475887402892,1737.0180139541626,0.9814814814814815,0.6607142857142857,0.0,0.0
300,110.5309066772461,624.152380952381,14.139067649841309,1.5806385278701782,0.014350106939673424,0.022752683609724045,1,0.861904761904762,-2.9654531478881836,0.005358180031180382,1791.619430065155,1.0,0.8164556962025317,0.0,0.0
310,124.40364074707031,480.1172161172161,14.596933364868164,2.6696746349334717,0.0041335951536893845,0.017688298597931862,1,0.8461538461538461,-2.9234681129455566,0.005790882743895054,1844.7238795757294,1.0,0.7789473684210526,0.0,0.0
320,116.0660400390625,601.2477064220184,14.723572731018066,2.443047285079956,0.009605256840586662,0.015802733600139618,1,0.8486238532110092,-2.9105329513549805,0.004533365368843079,1896.568489074707,1.0,0.7898089171974523,0.0,0.0
330,123.01274871826172,485.45185185185187,18.688783645629883,4.154797554016113,0.006446104496717453,0.021300017833709717,1,0.7407407407407407,-2.857604742050171,0.0035996234510093927,1949.1522226333618,1.0,0.6410256410256411,0.0,0.0
340,128.74087524414062,494.611320754717,16.111846923828125,2.507474422454834,-0.0028247381560504436,0.010735694319009781,1,0.8943396226415095,-2.863156318664551,0.0036289345007389784,1999.1074485778809,1.0,0.8613861386138614,0.0,0.0
350,120.69813537597656,502.191570881226,13.599919319152832,2.7075467109680176,0.007683112286031246,0.023125741630792618,1,0.8850574712643678,-2.8314146995544434,0.00387619249522686,2066.249057531357,1.0,0.8255813953488372,0.0,0.0
360,133.615966796875,439.83892617449663,16.125030517578125,1.9722418785095215,0.00459402147680521,0.015657618641853333,1,0.8959731543624161,-2.7789506912231445,0.005321163684129715,2124.130800962448,1.0,0.8551401869158879,0.0,0.0
370,126.01081848144531,436.9066666666667,14.002251625061035,2.178164005279541,-0.0016353377141058445,0.019219327718019485,1,0.88,-2.7354683876037598,0.0024708816781640053,2185.656460046768,1.0,0.824390243902439,0.0,0.0
380,130.89268493652344,431.1578947368421,13.00829792022705,2.38279128074646,-0.01634158566594124,0.0176217220723629,1,0.8092105263157895,-2.699427604675293,0.004966785199940205,2244.859183549881,1.0,0.7184466019417476,0.0,0.0
390,138.2350311279297,506.0694980694981,12.152987480163574,1.9049806594848633,0.009984118863940239,0.01148849818855524,1,0.8957528957528957,-2.7016491889953613,0.004627591464668512,2306.7039489746094,1.0,0.8601036269430051,0.0,0.0
400,131.05862426757812,469.7921146953405,15.256322860717773,2.517068862915039,-0.008800692856311798,0.011207989417016506,1,0.8781362007168458,-2.6481616497039795,0.004553412552922964,2359.0317027568817,1.0,0.8229166666666666,0.0,0.0
410,137.40870666503906,478.3649635036496,15.403229713439941,2.573150396347046,0.0001613933127373457,0.014637771993875504,1,0.8503649635036497,-2.6104798316955566,0.0032762575428932905,2410.2637898921967,1.0,0.7853403141361257,0.0,0.0
420,134.429931640625,455.1111111111111,12.536809921264648,2.484734535217285,-0.0026919757947325706,0.02114947885274887,1,0.8229166666666666,-2.6249022483825684,0.003835791489109397,2459.389265537262,1.0,0.7424242424242424,0.0,0.0
430,133.4805145263672,481.88235294117646,12.270613670349121,2.813183307647705,0.013307452201843262,0.021800609305500984,1,0.8235294117647058,-2.6147382259368896,0.0034386201296001673,2511.9940304756165,1.0,0.7681159420289855,0.0,0.0
440,131.92291259765625,438.3678929765886,14.624213218688965,2.894918203353882,0.0034722830168902874,0.028537724167108536,1,0.7792642140468228,-2.5835464000701904,0.004079332109540701,2564.4170944690704,0.9885057471264368,0.6933962264150944,0.0,0.0
450,120.70680236816406,474.8985507246377,18.703107833862305,3.5112273693084717,-0.00877255480736494,0.023260261863470078,1,0.7463768115942029,-2.535280466079712,0.004199568182229996,2616.5790388584137,1.0,0.6534653465346535,0.0,0.0
460,117.82208251953125,534.9877551020409,23.348833084106445,3.9386725425720215,0.010195266455411911,0.023662976920604706,1,0.710204081632653,-2.517479419708252,0.006928711198270321,2666.5305433273315,0.9814814814814815,0.6335078534031413,0.0,0.0
470,123.96434020996094,496.4848484848485,19.27524185180664,2.3339803218841553,0.003715988015756011,0.020790550857782364,1,0.7575757575757576,-2.4854655265808105,0.00428418442606926,2723.9602851867676,0.9827586206896551,0.6941747572815534,0.0,0.0
480,127.42943572998047,520.1269841269841,14.481053352355957,2.0160341262817383,0.0024667889811098576,0.015822071582078934,1,0.8611111111111112,-2.494656801223755,0.005080929026007652,2777.768691778183,1.0,0.8055555555555556,0.0,0.0
490,125.75682067871094,520.1269841269841,12.290523529052734,2.179414987564087,-0.004986623302102089,0.011906489729881287,1,0.8611111111111112,-2.475020408630371,0.004745005629956722,2836.382584810257,1.0,0.8044692737430168,0.0,0.0
500,125.93415832519531,546.1333333333333,12.00405216217041,1.9354768991470337,0.002213560976088047,0.012887178920209408,1,0.8375,-2.4613842964172363,0.0028961405623704195,2887.6832072734833,1.0,0.75,0.0,0.0
510,115.01758575439453,567.4112554112554,15.900421142578125,2.8233444690704346,-0.013273308984935284,0.01663222163915634,1,0.8051948051948052,-2.4388439655303955,0.002799114678055048,2938.0489590168,1.0,0.7272727272727273,0.0,0.0
520,127.09114074707031,516.0314960629921,12.395344734191895,1.8870779275894165,0.0013504282105714083,0.01974840834736824,1,0.8346456692913385,-2.4436206817626953,0.00427986029535532,2998.497492313385,1.0,0.7961165048543689,0.0,0.0
530,130.521240234375,508.031007751938,11.907919883728027,2.208967685699463,-0.004792609717696905,0.01119410153478384,1,0.8798449612403101,-2.4060962200164795,0.0041482774540781975,3059.0684831142426,1.0,0.8208092485549133,0.0,0.0
540,136.0411376953125,474.8985507246377,12.764698028564453,1.9039634466171265,-0.009344848804175854,0.01712929457426071,1,0.855072463768116,-2.350639820098877,0.004414392169564962,3117.046686887741,1.0,0.7740112994350282,0.0,0.0
550,129.96826171875,458.2937062937063,13.638830184936523,2.236009120941162,0.001690711360424757,0.01972263678908348,1,0.8146853146853147,-2.31441068649292,0.0023331171832978725,3176.398948431015,1.0,0.7451923076923077,0.0,0.0
560,132.53546142578125,473.1841155234657,13.732305526733398,2.2793753147125244,0.004715991206467152,0.02075008675456047,1,0.7653429602888087,-2.319260358810425,0.004089469090104103,3236.4138255119324,1.0,0.6524064171122995,0.0,0.0
570,136.08816528320312,464.79432624113474,13.374188423156738,1.4895365238189697,-0.005071472376585007,0.02373361587524414,1,0.8439716312056738,-2.313493251800537,0.006758805364370346,3296.031274795532,1.0,0.8009049773755657,0.0,0.0
580,139.8086395263672,418.76038338658145,11.921883583068848,1.9260667562484741,-0.0004846532829105854,0.012273645028471947,1,0.8434504792332268,-2.2808661460876465,0.004439214244484901,3354.981103658676,1.0,0.7850877192982456,0.0,0.0
590,140.20266723632812,455.1111111111111,10.854598999023438,2.0084400177001953,-0.00958523340523243,0.016193900257349014,1,0.8055555555555556,-2.239966869354248,0.00355745991691947,3415.7963252067566,1.0,0.7241379310344828,0.0,0.0
600,134.92401123046875,450.4192439862543,11.12263298034668,1.569832444190979,-0.010915834456682205,0.013641411438584328,1,0.8247422680412371,-2.1871981620788574,0.005230538081377745,3474.774356365204,1.0,0.7692307692307693,0.0,0.0
610,136.09194946289062,498.3726235741445,9.861865043640137,1.56398606300354,0.010810276493430138,0.008650276809930801,1,0.8288973384030418,-2.1681737899780273,0.003505679778754711,3533.1432988643646,1.0,0.7643979057591623,0.0,0.0
620,136.84713745117188,436.9066666666667,11.167171478271484,1.7522436380386353,-0.007223321124911308,0.012428013607859612,1,0.8,-2.1520729064941406,0.00364339048974216,3590.368914604187,1.0,0.7247706422018348,0.0,0.0
630,133.04946899414062,431.1578947368421,11.181102752685547,1.586993932723999,-0.0012325011193752289,0.016127916052937508,1,0.7664473684210527,-2.1519393920898438,0.005468824878334999,3647.7223675251007,1.0,0.6772727272727272,0.0,0.0
640,134.83663940429688,432.5808580858086,11.654016494750977,2.292842388153076,0.004200982395559549,0.014007466845214367,1,0.8085808580858086,-2.1352310180664062,0.004852300975471735,3706.090734243393,1.0,0.75,0.0,0.0
650,138.0421142578125,426.94462540716614,11.833792686462402,1.5648623704910278,-0.00027022743597626686,0.013850932940840721,1,0.8110749185667753,-2.096355438232422,0.0049658832140266895,3767.4764845371246,1.0,0.7363636363636363,0.0,0.0
660,136.7313690185547,431.1578947368421,13.94689655303955,2.3774356842041016,-0.0012826656457036734,0.01585051789879799,1,0.8125,-2.075744390487671,0.003722436260432005,3825.0848195552826,1.0,0.7233009708737864,0.0,0.0
670,147.191162109375,431.1578947368421,11.168424606323242,1.7124369144439697,-0.013639122247695923,0.01019094604998827,1,0.868421052631579,-2.0339856147766113,0.004127938766032457,3883.8413791656494,1.0,0.8113207547169812,0.0,0.0
680,147.86093139648438,463.1519434628975,12.604851722717285,2.0860109329223633,0.0022979851346462965,0.007514236960560083,1,0.8692579505300353,-2.0226194858551025,0.0035121962428092957,3943.4420731067657,1.0,0.8010752688172043,0.0,0.0
690,145.57864379882812,418.76038338658145,11.466056823730469,1.7890499830245972,-0.0016609318554401398,0.012148064561188221,1,0.8306709265175719,-2.003333330154419,0.006299062166363001,4004.844549179077,1.0,0.7568807339449541,0.0,0.0
700,130.84536743164062,473.1841155234657,15.004105567932129,2.137186288833618,-0.004300653003156185,0.01635485514998436,1,0.7256317689530686,-1.9817306995391846,0.005971061065793037,4070.688136577606,1.0,0.6142131979695431,0.0,0.0
710,136.84193420410156,459.9017543859649,15.857161521911621,2.4305543899536133,-0.00280563160777092,0.01793891377747059,1,0.7298245614035088,-1.976638913154602,0.004040805157274008,4136.934110164642,1.0,0.65,0.0,0.0
