Update,Avg_Reward,Avg_Ep_Length,Miss_Dist_m,Impact_Speed_ms,Policy_Loss,Value_Loss,Stage,Success_Rate,Entropy,KL,Time,Succ_S0,Succ_S1,Succ_S2,Succ_S3
270,115.6650161743164,553.0464135021097,10.514911651611328,2.2259931564331055,-0.011218023486435413,0.026390688493847847,1,0.810126582278481,-3.042128562927246,0.006282041780650616,1756.363115787506,0.9753086419753086,0.7243589743589743,0.0,0.0
280,116.93990325927734,550.7226890756302,12.609334945678711,3.090142250061035,-0.006334582343697548,0.0209188312292099,1,0.7941176470588235,-3.042074203491211,0.004927281755954027,1810.841344833374,1.0,0.6975308641975309,0.0,0.0
290,124.58955383300781,526.3935742971887,11.171311378479004,1.9498932361602783,-0.00804658979177475,0.01370348408818245,1,0.8634538152610441,-2.9740242958068848,0.0050704581663012505,1879.2410335540771,1.0,0.8152173913043478,0.0,0.0
300,120.11804962158203,483.66051660516604,8.236949920654297,1.0911686420440674,0.001179371029138565,0.02021482214331627,1,0.9298892988929889,-2.940258502960205,0.003757063765078783,1976.2271938323975,1.0,0.8914285714285715,0.0,0.0
310,121.66097259521484,496.4848484848485,12.836687088012695,2.5435242652893066,-0.0012676112819463015,0.014448454603552818,1,0.8409090909090909,-2.938364267349243,0.0035654420498758554,2075.288044691086,1.0,0.7543859649122807,0.0,0.0
320,116.35804748535156,548.418410041841,11.216449737548828,1.6174665689468384,0.0006637359037995338,0.019605275243520737,1,0.8870292887029289,-2.9117836952209473,0.004187695682048798,2197.4118378162384,1.0,0.8363636363636363,0.0,0.0
330,119.78250122070312,541.6198347107438,9.12331771850586,1.7140827178955078,-0.007381334900856018,0.016097119078040123,1,0.8140495867768595,-2.904060125350952,0.0035189101472496986,2314.623104095459,1.0,0.6875,0.0,0.0
340,120.52139282226562,508.031007751938,14.017980575561523,1.9843454360961914,-0.0060914047062397,0.025330830365419388,1,0.7325581395348837,-2.8641390800476074,0.005941498093307018,2420.12654876709,1.0,0.6515151515151515,0.0,0.0
350,117.90559387207031,508.031007751938,18.416223526000977,2.477708101272583,0.008269328624010086,0.02787914127111435,1,0.7364341085271318,-2.8117170333862305,0.005016741342842579,2523.549353837967,1.0,0.6565656565656566,0.0,0.0
360,114.1117172241211,564.9655172413793,23.52773094177246,2.4246950149536133,-0.0013715606182813644,0.021462108939886093,1,0.7327586206896551,-2.7958436012268066,0.0049261488020420074,2625.694939851761,0.9821428571428571,0.6534090909090909,0.0,0.0
370,100.28227233886719,598.5022831050228,26.119491577148438,2.817277431488037,0.009405550546944141,0.021587884053587914,1,0.680365296803653,-2.758906126022339,0.00382994394749403,2738.60950756073,0.94,0.6035502958579881,0.0,0.0
380,114.55057525634766,506.0694980694981,17.85011863708496,2.4587924480438232,-0.007068790029734373,0.01779836416244507,1,0.7181467181467182,-2.7158970832824707,0.002969290129840374,2846.599324941635,0.9868421052631579,0.6065573770491803,0.0,0.0
390,97.54730224609375,518.0711462450593,18.172889709472656,2.9138455390930176,0.00845860131084919,0.02478678897023201,1,0.4426877470355731,-2.7041516304016113,0.0050249663181602955,2961.6769955158234,0.8958333333333334,0.33658536585365856,0.0,0.0
400,89.58779907226562,609.6372093023256,19.286296844482422,2.6362321376800537,0.012852882966399193,0.03012051433324814,1,0.4372093023255814,-2.692119598388672,0.005998051259666681,3073.0280072689056,0.7209302325581395,0.36627906976744184,0.0,0.0
410,107.8134765625,492.7518796992481,15.362738609313965,2.2327041625976562,0.014458814635872841,0.02739047445356846,1,0.7142857142857143,-2.650451183319092,0.0038106627762317657,3190.322749853134,0.975,0.6021505376344086,0.0,0.0
420,100.47586059570312,609.6372093023256,21.510356903076172,3.822972297668457,-0.00664942804723978,0.0228252150118351,1,0.6325581395348837,-2.6113011837005615,0.00480147497728467,3298.5401842594147,0.9807692307692307,0.5214723926380368,0.0,0.0
430,106.91336822509766,590.4144144144144,21.148733139038086,3.328007698059082,-0.005636356770992279,0.025404032319784164,1,0.6576576576576577,-2.567964792251587,0.0015812806086614728,3413.210554122925,1.0,0.5777777777777777,0.0,0.0
440,115.56198120117188,526.3935742971887,16.537656784057617,2.3874599933624268,-0.010832666419446468,0.01766667142510414,1,0.4899598393574297,-2.525228261947632,0.006292237434536219,3522.2100837230682,0.9803921568627451,0.36363636363636365,0.0,0.0
450,115.81680297851562,502.191570881226,17.262414932250977,2.268730878829956,-0.006005875766277313,0.02417655847966671,1,0.6053639846743295,-2.4768588542938232,0.002014685655012727,3620.8124148845673,1.0,0.5381165919282511,0.0,0.0
460,118.29747009277344,524.288,17.459585189819336,2.968553304672241,0.0024037016555666924,0.017890803515911102,1,0.704,-2.4407994747161865,0.0060020936653018,3684.8882355690002,0.9555555555555556,0.6487804878048781,0.0,0.0
470,122.95110321044922,512.0,13.456094741821289,2.3663651943206787,0.004175037145614624,0.014134547673165798,1,0.86328125,-2.4224839210510254,0.004354388453066349,3749.0312707424164,1.0,0.8097826086956522,0.0,0.0
480,119.79720306396484,502.191570881226,13.394352912902832,1.9535425901412964,-0.00447183707728982,0.011464408598840237,1,0.8888888888888888,-2.403393507003784,0.005234080366790295,3811.1794250011444,1.0,0.8333333333333334,0.0,0.0
490,130.84446716308594,450.4192439862543,12.473613739013672,2.447352409362793,0.0013399003073573112,0.017393331974744797,1,0.7972508591065293,-2.4278063774108887,0.0026670917868614197,3873.009311914444,1.0,0.7242990654205608,0.0,0.0
500,125.05635070800781,426.94462540716614,13.548999786376953,3.253190279006958,-0.008383706212043762,0.023145176470279694,1,0.7100977198697068,-2.389824628829956,0.004401841200888157,3933.7701587677,1.0,0.6130434782608696,0.0,0.0
510,132.03494262695312,508.031007751938,12.338451385498047,2.494028091430664,-0.005290633998811245,0.021636810153722763,1,0.751937984496124,-2.3686599731445312,0.0035549630410969257,3996.8651621341705,1.0,0.678391959798995,0.0,0.0
520,130.81069946289062,450.4192439862543,14.250228881835938,2.6935267448425293,-0.0038886121474206448,0.01640314981341362,1,0.8213058419243986,-2.3695287704467773,0.006332929711788893,4062.878801584244,1.0,0.7581395348837209,0.0,0.0
530,136.22006225585938,474.8985507246377,15.083100318908691,1.9279066324234009,-0.006135537289083004,0.01605686917901039,1,0.855072463768116,-2.3360373973846436,0.0032108044251799583,4129.869043588638,1.0,0.7916666666666666,0.0,0.0
540,139.48312377929688,444.31186440677965,14.635700225830078,1.5386667251586914,0.009550252929329872,0.014321189373731613,1,0.8745762711864407,-2.3123600482940674,0.00605565682053566,4196.954011678696,1.0,0.8262910798122066,0.0,0.0
550,121.64743041992188,506.0694980694981,19.858861923217773,2.463826894760132,0.007512209936976433,0.016170337796211243,1,0.8532818532818532,-2.290454387664795,0.003936548251658678,4262.196409225464,1.0,0.798941798941799,0.0,0.0
560,120.20542907714844,506.0694980694981,17.11280632019043,1.5759645700454712,-0.0033609657548367977,0.019865617156028748,1,0.8301158301158301,-2.2775611877441406,0.0036140806041657925,4328.178817033768,1.0,0.7528089887640449,0.0,0.0
570,125.51558685302734,500.2748091603053,16.080381393432617,1.628601312637329,-0.005174705758690834,0.01744585856795311,1,0.8206106870229007,-2.262747287750244,0.0032123676501214504,4395.488051891327,1.0,0.7602040816326531,0.0,0.0
580,119.14106750488281,555.3898305084746,15.832376480102539,1.7091710567474365,0.0042296238243579865,0.011981582269072533,1,0.8305084745762712,-2.2399115562438965,0.005032392218708992,4464.610235691071,1.0,0.7714285714285715,0.0,0.0
590,134.61038208007812,463.1519434628975,15.095502853393555,1.7010705471038818,-0.017260121181607246,0.016321074217557907,1,0.8551236749116607,-2.22731876373291,0.0031498982571065426,4531.042247772217,1.0,0.8161434977578476,0.0,0.0
600,133.7132568359375,500.2748091603053,11.191194534301758,1.3656322956085205,0.0057359728962183,0.012071521952748299,1,0.8893129770992366,-2.2024903297424316,0.004310831427574158,4599.1101796627045,1.0,0.8242424242424242,0.0,0.0
610,134.90684509277344,426.94462540716614,14.077798843383789,1.899771809577942,0.015694385394454002,0.014507708139717579,1,0.8631921824104235,-2.1837551593780518,0.00365863973274827,4665.448750257492,1.0,0.8082191780821918,0.0,0.0
620,146.72283935546875,445.82312925170066,11.06517219543457,2.1122233867645264,-0.004359938204288483,0.013766598887741566,1,0.8707482993197279,-2.149946689605713,0.005821517203003168,4731.915712594986,1.0,0.8061224489795918,0.0,0.0
630,145.34764099121094,451.97241379310344,11.014729499816895,1.8735830783843994,-0.004269138909876347,0.012342719361186028,1,0.8793103448275862,-2.129514694213867,0.005673001985996962,4803.223751068115,1.0,0.8177083333333334,0.0,0.0
640,155.23365783691406,441.3198653198653,10.69168758392334,1.711808443069458,-0.006561291869729757,0.010767294093966484,1,0.8855218855218855,-2.1006669998168945,0.003964778035879135,4872.151452541351,1.0,0.8308457711442786,0.0,0.0
650,153.8458251953125,458.2937062937063,11.791826248168945,1.5215765237808228,-0.0016161492094397545,0.008468342944979668,1,0.8776223776223776,-2.0710744857788086,0.0022844839841127396,4936.9309051036835,1.0,0.8205128205128205,0.0,0.0
660,149.18222045898438,439.83892617449663,12.031607627868652,1.802956461906433,0.004202255979180336,0.008833875879645348,1,0.9228187919463087,-2.0386104583740234,0.0024461401626467705,5000.900192499161,1.0,0.8776595744680851,0.0,0.0
670,158.31686401367188,390.0952380952381,10.546758651733398,1.7763748168945312,-0.013040777295827866,0.01019847858697176,1,0.9047619047619048,-2.000816822052002,0.00506950356066227,5067.093401193619,0.9921259842519685,0.8516746411483254,0.0,0.0
680,160.36212158203125,420.1025641025641,13.845232009887695,1.9716171026229858,-0.01112399622797966,0.01388388592749834,1,0.9134615384615384,-1.999964714050293,0.002983399201184511,5135.471905231476,1.0,0.875,0.0,0.0
690,158.52734375,393.6096096096096,13.813013076782227,2.4336040019989014,-0.006793071050196886,0.010426405817270279,1,0.9069069069069069,-1.9810404777526855,0.0051893200725317,5202.651091814041,1.0,0.8571428571428571,0.0,0.0
700,158.40023803710938,421.4533762057878,12.41822338104248,1.8133089542388916,-0.0032966197468340397,0.011451086029410362,1,0.9163987138263665,-1.9659614562988281,0.004301394335925579,5266.453087568283,0.9904761904761905,0.8786407766990292,0.0,0.0
710,162.45733642578125,413.4763406940063,11.127148628234863,2.0245184898376465,0.013597831130027771,0.009923044592142105,1,0.9337539432176656,-1.9472947120666504,0.005022016353905201,5333.835280418396,1.0,0.896551724137931,0.0,0.0
720,167.15048217773438,351.3994638069705,8.872300148010254,1.6038192510604858,-0.0010643185814842582,0.007199994754046202,2,0.9544235924932976,-1.9173988103866577,0.003922429867088795,5399.961892366409,1.0,0.9291666666666667,0.0,0.0
730,148.70155334472656,567.4112554112554,83.60701751708984,28.154085159301758,-0.007887500338256359,0.04713673144578934,2,0.45021645021645024,-1.8617113828659058,0.0022945289965718985,5452.281543731689,1.0,0.9259259259259259,0.2774566473988439,0.0
740,207.16375732421875,668.734693877551,19.647228240966797,4.565242767333984,-0.013739138841629028,0.012627281248569489,2,0.7959183673469388,-1.807229995727539,0.004897841718047857,5516.215058326721,1.0,1.0,0.708029197080292,0.0
750,230.39697265625,530.6558704453441,11.500237464904785,2.6432833671569824,-0.0014506103470921516,0.007425775285810232,2,0.8947368421052632,-1.7712957859039307,0.005278686992824078,5579.178382158279,1.0,0.9545454545454546,0.8461538461538461,0.0
760,217.82708740234375,492.7518796992481,8.570385932922363,2.363490104675293,0.003931064624339342,0.006894915364682674,2,0.8796992481203008,-1.7607123851776123,0.0028057012241333723,5643.004250526428,1.0,0.8987341772151899,0.813953488372093,0.0
770,217.4871063232422,560.1367521367522,10.16992473602295,2.499640464782715,-0.003680529072880745,0.005427951458841562,2,0.8803418803418803,-1.7163550853729248,0.0036356570199131966,5707.464281797409,1.0,0.8928571428571429,0.8207547169811321,0.0
780,215.3853759765625,609.6372093023256,11.17342472076416,2.478793144226074,-0.0075924089178442955,0.0054772887378931046,2,0.8744186046511628,-1.6940879821777344,0.002818569540977478,5774.36044549942,1.0,0.922077922077922,0.7789473684210526,0.0
790,237.92730712890625,579.9646017699115,7.941444396972656,1.91849946975708,-0.013964593410491943,0.0033705495297908783,2,0.9380530973451328,-1.6671254634857178,0.003308927873149514,5842.245595932007,1.0,0.9491525423728814,0.8962264150943396,0.0
800,229.01345825195312,541.6198347107438,9.124679565429688,2.4269938468933105,-0.004106071777641773,0.00406478438526392,3,0.9380165289256198,-1.6257836818695068,0.003620549337938428,5908.962181568146,1.0,0.9204545454545454,0.9207920792079208,0.0
810,264.587646484375,516.0314960629921,33.04600143432617,22.440380096435547,-0.008413286879658699,0.009026793763041496,3,0.39763779527559057,-1.531166434288025,0.0035488023422658443,5976.695001840591,1.0,0.9743589743589743,0.96875,0.03205128205128205
820,268.254638671875,639.3756097560976,36.85164260864258,9.339544296264648,0.007515139412134886,0.011219566687941551,3,0.624390243902439,-1.3886468410491943,0.00358721730299294,6053.694971084595,1.0,1.0,0.96875,0.43703703703703706
830,275.83502197265625,627.1387559808612,20.887971878051758,4.934056282043457,-0.0051398733630776405,0.008034402504563332,3,0.722488038277512,-1.3434665203094482,0.002900642342865467,6132.803097009659,0.972972972972973,0.7307692307692307,0.9523809523809523,0.608
840,248.59100341796875,546.1333333333333,19.06619644165039,5.050580978393555,0.002362790983170271,0.006830108352005482,3,0.725,-1.3214229345321655,0.004566187970340252,6194.703973770142,1.0,0.8888888888888888,0.8571428571428571,0.4479166666666667
850,277.7805480957031,639.3756097560976,16.193418502807617,3.9407029151916504,0.014916148036718369,0.005975096020847559,3,0.775609756097561,-1.2682582139968872,0.0035683445166796446,6260.560931921005,1.0,0.9428571428571428,0.8723404255319149,0.6237623762376238
860,278.967041015625,612.4859813084112,17.21845245361328,3.300813913345337,0.00940071139484644,0.005590790417045355,3,0.7663551401869159,-1.2411000728607178,0.003729228163138032,6324.889190196991,1.0,0.9354838709677419,0.8367346938775511,0.6
870,273.67864990234375,585.1428571428571,17.414878845214844,3.508826494216919,0.0006355266086757183,0.0059333983808755875,3,0.7901785714285714,-1.1976447105407715,0.003142153611406684,6387.5211679935455,0.92,0.8666666666666667,0.8360655737704918,0.6881720430107527
880,264.3476257324219,595.7818181818182,13.320432662963867,2.229574680328369,0.008342125453054905,0.007863763719797134,3,0.8227272727272728,-1.1558303833007812,0.0038139785174280405,6452.310044765472,1.0,0.92,0.8846153846153846,0.6777777777777778
890,261.83642578125,564.9655172413793,17.370267868041992,3.5890541076660156,0.012375634163618088,0.005931470543146133,3,0.7844827586206896,-1.1280460357666016,0.0028498920146375895,6518.924821138382,1.0,0.8372093023255814,0.84,0.6788990825688074
900,263.24432373046875,579.9646017699115,16.647768020629883,3.6963441371917725,0.003923324868083,0.0035520843230187893,3,0.8053097345132744,-1.0889358520507812,0.005439345724880695,6915.0032687187195,1.0,0.8928571428571429,0.9482758620689655,0.5833333333333334
910,284.5444030761719,645.6748768472906,15.14406681060791,2.932413339614868,-0.019896116107702255,0.004543241113424301,3,0.7536945812807881,-1.0373977422714233,0.0037576518952846527,6980.288837432861,1.0,0.7735849056603774,0.8857142857142857,0.6222222222222222
920,269.3697509765625,598.5022831050228,13.541082382202148,3.3213651180267334,0.012000637128949165,0.005345424637198448,3,0.8127853881278538,-0.9917324781417847,0.00418141670525074,7046.831834793091,1.0,0.9491525423728814,0.9534883720930233,0.6170212765957447
930,295.4561767578125,601.2477064220184,12.42562198638916,2.971012592315674,0.00801883079111576,0.0040106880478560925,3,0.8256880733944955,-0.9271353483200073,0.004123699851334095,7111.184174776077,0.9655172413793104,0.8979591836734694,0.8837209302325582,0.7216494845360825
940,271.9160461425781,550.7226890756302,12.82900619506836,3.2678756713867188,0.012337750755250454,0.002708633430302143,3,0.8361344537815126,-0.8840076923370361,0.0036138289142400026,7174.654402256012,1.0,0.8958333333333334,1.0,0.6421052631578947
950,272.13055419921875,590.4144144144144,12.88066291809082,2.7594006061553955,0.0002997333649545908,0.00340377283282578,3,0.8243243243243243,-0.8361116647720337,0.003608525497838855,7239.628377199173,0.972972972972973,0.86,0.9705882352941176,0.7029702970297029
960,269.3897399902344,618.2641509433962,14.629899024963379,2.861236095428467,0.006416132673621178,0.003908906131982803,3,0.8301886792452831,-0.79939866065979,0.0029580751433968544,7307.123930454254,1.0,0.9285714285714286,0.9111111111111111,0.6363636363636364
970,296.911376953125,612.4859813084112,13.714340209960938,2.801166534423828,-0.0018072224920615554,0.0031562508083879948,3,0.8504672897196262,-0.7569799423217773,0.003865026170387864,7369.897239685059,1.0,0.9459459459459459,0.9347826086956522,0.7272727272727273
980,291.26629638671875,572.3668122270742,14.53927230834961,3.3405916690826416,-0.0005967719480395317,0.0027800642419606447,3,0.8296943231441049,-0.7025763988494873,0.0029315343126654625,7434.2562873363495,1.0,0.8771929824561403,0.9629629629629629,0.6703296703296703
990,275.4007568359375,615.3615023474179,12.85700511932373,2.701293468475342,0.0017789057455956936,0.0031821229495108128,3,0.8403755868544601,-0.6577510833740234,0.0038086259737610817,7500.812171459198,1.0,0.9821428571428571,0.9111111111111111,0.6741573033707865
1000,298.3603515625,645.6748768472906,13.296319961547852,3.0154812335968018,0.004021030850708485,0.0027796425856649876,3,0.8571428571428571,-0.6221046447753906,0.002960563637316227,7564.629681348801,1.0,0.8571428571428571,0.9591836734693877,0.7349397590361446
1010,285.23297119140625,606.8148148148148,11.788407325744629,2.2041146755218506,-0.006557026412338018,0.002603702712804079,3,0.8888888888888888,-0.5850896835327148,0.0028528235852718353,7630.880971908569,1.0,0.9107142857142857,1.0,0.7738095238095238
1020,292.94488525390625,612.4859813084112,10.644013404846191,2.4564287662506104,-0.01147984154522419,0.002227140124887228,3,0.8785046728971962,-0.5474106073379517,0.00242599961347878,7704.3945055007935,1.0,0.9333333333333333,0.9545454545454546,0.7741935483870968
1030,295.87554931640625,624.152380952381,15.009529113769531,3.426516056060791,0.005773851647973061,0.0027910065837204456,3,0.8809523809523809,-0.5164121389389038,0.004616265185177326,7770.801042556763,1.0,0.9583333333333334,0.95,0.7529411764705882
1040,281.43182373046875,560.1367521367522,12.469179153442383,2.527876615524292,0.00709959864616394,0.0017625135369598866,3,0.8846153846153846,-0.47804713249206543,0.003082206239923835,7838.396139621735,1.0,0.9607843137254902,0.9583333333333334,0.7578947368421053
1050,282.72760009765625,574.8771929824561,12.51453971862793,2.7281806468963623,-0.00888008065521717,0.0019888808019459248,3,0.8728070175438597,-0.4565088748931885,0.004033192060887814,7909.358983516693,0.9782608695652174,1.0,0.9318181818181818,0.7340425531914894
1060,297.2173156738281,621.1943127962086,12.215459823608398,3.2899789810180664,0.0008421661332249641,0.002263003261759877,3,0.8578199052132701,-0.4073079824447632,0.0028960721101611853,7975.768482923508,1.0,0.8928571428571429,0.9142857142857143,0.7735849056603774
1070,290.88787841796875,520.1269841269841,10.114208221435547,2.3486881256103516,-0.0005150055512785912,0.003747332841157913,3,0.873015873015873,-0.37601161003112793,0.00257110595703125,8040.700167417526,1.0,0.9411764705882353,0.9491525423728814,0.7474747474747475
1080,297.7796630859375,601.2477064220184,12.47322940826416,3.6549830436706543,-0.005815664306282997,0.0018933474784716964,3,0.8302752293577982,-0.3415968418121338,0.002634383039548993,8105.5895483493805,1.0,0.8888888888888888,0.9743589743589743,0.6590909090909091
1090,284.06689453125,553.0464135021097,11.508574485778809,3.3224732875823975,-0.007480754517018795,0.0021587905939668417,3,0.8523206751054853,-0.3224365711212158,0.0030972668901085854,8170.689455032349,1.0,0.9375,0.9387755102040817,0.7314814814814815
1100,288.7086486816406,577.409691629956,9.983469009399414,2.101257562637329,-0.012226210907101631,0.0023655176628381014,3,0.9030837004405287,-0.2992277145385742,0.0031952844001352787,8238.266073465347,1.0,0.9512195121951219,0.96,0.8252427184466019
1110,280.87408447265625,481.88235294117646,11.364541053771973,2.6172122955322266,0.0019221697002649307,0.0024052502121776342,3,0.8786764705882353,-0.2850220203399658,0.004181315191090107,8303.179291725159,1.0,0.9523809523809523,0.890625,0.7415730337078652
1120,286.89752197265625,648.8712871287129,12.725872039794922,2.735567569732666,0.0027392320334911346,0.0022708959877490997,3,0.8663366336633663,-0.2596858739852905,0.005220653489232063,8371.726606845856,1.0,0.9473684210526315,0.9655172413793104,0.7294117647058823
1130,288.27947998046875,514.0078431372549,11.016303062438965,2.569803237915039,-0.00013291160576045513,0.0035981256514787674,3,0.8509803921568627,-0.24516725540161133,0.002655023243278265,8437.369680643082,1.0,0.8947368421052632,0.926829268292683,0.7563025210084033
1140,269.010009765625,572.3668122270742,15.35195541381836,3.225602865219116,0.0007691110949963331,0.0029237759299576283,3,0.8558951965065502,-0.22138988971710205,0.0028487076051533222,8502.73736000061,1.0,0.9523809523809523,0.8936170212765957,0.7252747252747253
1150,287.5191345214844,633.1980676328502,13.18445110321045,3.18442964553833,0.0047635831870138645,0.00283782253973186,3,0.8502415458937198,-0.21636962890625,0.0039039570838212967,8567.573358535767,1.0,0.9736842105263158,0.9272727272727272,0.7111111111111111
1160,285.48333740234375,543.8672199170124,15.029231071472168,3.048299789428711,0.0059511540457606316,0.0032002972438931465,3,0.8547717842323651,-0.1906658411026001,0.0030544986948370934,8633.973482847214,1.0,0.9,0.9482758620689655,0.7383177570093458
1170,284.600830078125,553.0464135021097,15.73027515411377,2.226714611053467,0.006638120394200087,0.0029705013148486614,3,0.8607594936708861,-0.1764659881591797,0.0016339062713086605,8699.715025663376,1.0,0.95,0.9142857142857143,0.7428571428571429
